timestamp,pir1,pir2,ultra1_dist,ultra2_dist,ultra1_detect,ultra2_detect,status,pir1_missing,pir2_missing,ultra1_missing,ultra2_missing,imputed,hour,minute,day_of_week,day_name,date,status_kor
2026-08-04 07:30:00,0.0,0.0,150.26,130.65,none,none,Not crowded,False,False,False,False,False,7,30,1,Tuesday,2026-08-04,여유
2026-08-04 07:35:00,0.0,0.0,137.62,130.25,none,none,Not crowded,False,False,False,False,False,7,35,1,Tuesday,2026-08-04,여유
2026-08-04 07:40:00,0.0,0.0,152.71,132.45,none,none,Not crowded,False,False,False,False,False,7,40,1,Tuesday,2026-08-04,여유
2026-08-04 07:45:00,0.0,0.0,139.85,144.23,none,none,Not crowded,False,False,False,False,False,7,45,1,Tuesday,2026-08-04,여유
2026-08-04 07:50:00,0.0,0.0,147.93,140.04,none,none,Not crowded,False,False,False,False,False,7,50,1,Tuesday,2026-08-04,여유
2026-08-04 07:55:00,0.0,0.0,149.28,154.04,none,none,Not crowded,False,False,False,False,False,7,55,1,Tuesday,2026-08-04,여유
2026-08-04 08:00:00,0.0,0.0,131.28,155.65,none,none,Not crowded,False,False,False,False,False,8,0,1,Tuesday,2026-08-04,여유
2026-08-04 08:05:00,0.0,0.0,136.37,151.84,none,none,Not crowded,False,False,False,False,False,8,5,1,Tuesday,2026-08-04,여유
2026-08-04 08:10:00,0.0,0.0,132.53,148.66,none,none,Not crowded,False,False,False,False,False,8,10,1,Tuesday,2026-08-04,여유
2026-08-04 08:15:00,0.0,0.0,139.75,159.12,none,none,Not crowded,False,False,False,False,False,8,15,1,Tuesday,2026-08-04,여유
2026-08-04 08:20:00,0.0,0.0,136.15,130.59,none,none,Not crowded,False,False,False,False,False,8,20,1,Tuesday,2026-08-04,여유
2026-08-04 08:25:00,0.0,0.0,130.92,146.16,none,none,Not crowded,False,False,False,False,False,8,25,1,Tuesday,2026-08-04,여유
2026-08-04 08:30:00,1.0,0.0,44.67,69.6,detect,detect,Normal,False,False,False,False,False,8,30,1,Tuesday,2026-08-04,보통
2026-08-04 08:35:00,1.0,0.0,46.64,59.39,detect,detect,Normal,False,False,False,False,False,8,35,1,Tuesday,2026-08-04,보통
2026-08-04 08:40:00,1.0,1.0,11.29,11.46,detect,detect,Crowded,False,False,False,False,False,8,40,1,Tuesday,2026-08-04,혼잡
2026-08-04 08:45:00,1.0,1.0,8.54,7.68,detect,detect,Crowded,False,False,False,False,False,8,45,1,Tuesday,2026-08-04,혼잡
2026-08-04 08:50:00,1.0,1.0,8.28,5.25,detect,detect,Crowded,False,False,False,False,False,8,50,1,Tuesday,2026-08-04,혼잡
2026-08-04 08:55:00,1.0,1.0,11.76,8.73,detect,detect,Crowded,False,False,False,False,False,8,55,1,Tuesday,2026-08-04,혼잡
2026-08-04 09:00:00,1.0,0.0,66.4,44.11,detect,detect,Normal,False,False,False,False,False,9,0,1,Tuesday,2026-08-04,보통
2026-08-04 09:05:00,1.0,1.0,66.65,75.5,detect,detect,Normal,False,False,False,False,False,9,5,1,Tuesday,2026-08-04,보통
2026-08-04 09:10:00,0.0,0.0,147.87,148.3,none,none,Not crowded,False,False,False,False,False,9,10,1,Tuesday,2026-08-04,여유
2026-08-04 09:15:00,0.0,0.0,136.92,134.56,none,none,Not crowded,False,False,False,False,False,9,15,1,Tuesday,2026-08-04,여유
2026-08-04 09:20:00,0.0,0.0,155.36,156.01,none,none,Not crowded,False,False,False,False,False,9,20,1,Tuesday,2026-08-04,여유
2026-08-04 09:25:00,0.0,0.0,153.71,134.09,none,none,Not crowded,False,False,False,False,False,9,25,1,Tuesday,2026-08-04,여유
2026-08-04 09:30:00,0.0,0.0,157.56,156.88,none,none,Not crowded,False,False,False,False,False,9,30,1,Tuesday,2026-08-04,여유
2026-08-04 09:35:00,0.0,0.0,132.48,136.29,none,none,Not crowded,False,False,False,False,False,9,35,1,Tuesday,2026-08-04,여유
2026-08-04 09:40:00,0.0,0.0,134.08,153.03,none,none,Not crowded,False,False,False,False,False,9,40,1,Tuesday,2026-08-04,여유
2026-08-04 09:45:00,0.0,0.0,157.89,140.9,none,none,Not crowded,False,False,False,False,False,9,45,1,Tuesday,2026-08-04,여유
2026-08-04 09:50:00,0.0,0.0,131.77,154.24,none,none,Not crowded,False,False,False,False,False,9,50,1,Tuesday,2026-08-04,여유
2026-08-04 09:55:00,0.0,0.0,147.94,131.38,none,none,Not crowded,False,False,False,False,False,9,55,1,Tuesday,2026-08-04,여유
2026-08-04 10:00:00,0.0,0.0,143.56,133.78,none,none,Not crowded,False,False,False,False,False,10,0,1,Tuesday,2026-08-04,여유
2026-08-04 10:05:00,0.0,0.0,156.97,153.18,none,none,Not crowded,False,False,False,False,False,10,5,1,Tuesday,2026-08-04,여유
2026-08-04 10:10:00,0.0,0.0,157.76,136.99,none,none,Not crowded,False,False,False,False,False,10,10,1,Tuesday,2026-08-04,여유
2026-08-04 10:15:00,0.0,0.0,137.49,130.63,none,none,Not crowded,False,False,False,False,False,10,15,1,Tuesday,2026-08-04,여유
2026-08-04 10:20:00,0.0,0.0,133.67,130.55,none,none,Not crowded,False,False,False,False,False,10,20,1,Tuesday,2026-08-04,여유
2026-08-04 10:25:00,0.0,0.0,152.57,158.24,none,none,Not crowded,False,False,False,False,False,10,25,1,Tuesday,2026-08-04,여유
2026-08-04 10:30:00,0.0,0.0,130.67,140.03,none,none,Not crowded,False,False,False,False,False,10,30,1,Tuesday,2026-08-04,여유
2026-08-04 10:35:00,0.0,0.0,147.73,131.62,none,none,Not crowded,False,False,False,False,False,10,35,1,Tuesday,2026-08-04,여유
2026-08-04 10:40:00,0.0,0.0,146.55,143.56,none,none,Not crowded,False,False,False,False,False,10,40,1,Tuesday,2026-08-04,여유
2026-08-04 10:45:00,0.0,0.0,155.51,142.8,none,none,Not crowded,False,False,False,False,False,10,45,1,Tuesday,2026-08-04,여유
2026-08-04 10:50:00,0.0,0.0,146.44,157.0,none,none,Not crowded,False,False,False,False,False,10,50,1,Tuesday,2026-08-04,여유
2026-08-04 10:55:00,0.0,0.0,156.05,149.23,none,none,Not crowded,False,False,False,False,False,10,55,1,Tuesday,2026-08-04,여유
2026-08-04 11:00:00,0.0,0.0,156.65,144.45,none,none,Not crowded,False,False,False,False,False,11,0,1,Tuesday,2026-08-04,여유
2026-08-04 11:05:00,0.0,0.0,155.85,142.87,none,none,Not crowded,False,False,False,False,False,11,5,1,Tuesday,2026-08-04,여유
2026-08-04 11:10:00,0.0,0.0,142.37,158.95,none,none,Not crowded,False,False,False,False,False,11,10,1,Tuesday,2026-08-04,여유
2026-08-04 11:15:00,0.0,0.0,150.63,143.99,none,none,Not crowded,False,False,False,False,False,11,15,1,Tuesday,2026-08-04,여유
2026-08-04 11:20:00,0.0,0.0,159.79,152.28,none,none,Not crowded,False,False,False,False,False,11,20,1,Tuesday,2026-08-04,여유
2026-08-04 11:25:00,0.0,0.0,138.34,137.26,none,none,Not crowded,False,False,False,False,False,11,25,1,Tuesday,2026-08-04,여유
2026-08-04 11:30:00,1.0,1.0,78.87,83.07,detect,detect,Normal,False,False,False,False,False,11,30,1,Tuesday,2026-08-04,보통
2026-08-04 11:35:00,1.0,1.0,63.8,61.82,detect,detect,Normal,False,False,False,False,False,11,35,1,Tuesday,2026-08-04,보통
2026-08-04 11:40:00,1.0,1.0,7.81,16.6,detect,detect,Crowded,False,False,False,False,False,11,40,1,Tuesday,2026-08-04,혼잡
2026-08-04 11:45:00,1.0,1.0,6.03,6.95,detect,detect,Crowded,False,False,False,False,False,11,45,1,Tuesday,2026-08-04,혼잡
2026-08-04 11:50:00,1.0,1.0,11.69,6.59,detect,detect,Crowded,False,False,False,False,False,11,50,1,Tuesday,2026-08-04,혼잡
2026-08-04 11:55:00,1.0,1.0,7.8,11.59,detect,detect,Crowded,False,False,False,False,False,11,55,1,Tuesday,2026-08-04,혼잡
2026-08-04 12:00:00,1.0,0.0,45.21,47.79,detect,detect,Normal,False,False,False,False,False,12,0,1,Tuesday,2026-08-04,보통
2026-08-04 12:05:00,1.0,0.0,58.39,73.62,detect,detect,Normal,False,False,False,False,False,12,5,1,Tuesday,2026-08-04,보통
2026-08-04 12:10:00,0.0,0.0,155.81,137.89,none,none,Not crowded,False,False,False,False,False,12,10,1,Tuesday,2026-08-04,여유
2026-08-04 12:15:00,0.0,0.0,132.23,152.63,none,none,Not crowded,False,False,False,False,False,12,15,1,Tuesday,2026-08-04,여유
2026-08-04 12:20:00,0.0,0.0,131.56,139.8,none,none,Not crowded,False,False,False,False,False,12,20,1,Tuesday,2026-08-04,여유
2026-08-04 12:25:00,0.0,0.0,135.77,139.71,none,none,Not crowded,False,False,False,False,False,12,25,1,Tuesday,2026-08-04,여유
2026-08-04 12:30:00,0.0,0.0,146.46,131.53,none,none,Not crowded,False,False,False,False,False,12,30,1,Tuesday,2026-08-04,여유
2026-08-04 12:35:00,0.0,0.0,139.23,150.38,none,none,Not crowded,False,False,False,False,False,12,35,1,Tuesday,2026-08-04,여유
2026-08-04 12:40:00,0.0,0.0,136.46,138.27,none,none,Not crowded,False,False,False,False,False,12,40,1,Tuesday,2026-08-04,여유
2026-08-04 12:45:00,0.0,0.0,145.28,148.42,none,none,Not crowded,False,False,False,False,False,12,45,1,Tuesday,2026-08-04,여유
2026-08-04 12:50:00,0.0,0.0,149.71,135.31,none,none,Not crowded,False,False,False,False,False,12,50,1,Tuesday,2026-08-04,여유
2026-08-04 12:55:00,0.0,0.0,140.64,147.26,none,none,Not crowded,False,False,False,False,False,12,55,1,Tuesday,2026-08-04,여유
2026-08-04 13:00:00,0.0,0.0,145.5,132.96,none,none,Not crowded,False,False,False,False,False,13,0,1,Tuesday,2026-08-04,여유
2026-08-04 13:05:00,0.0,0.0,130.7,147.58,none,none,Not crowded,False,False,False,False,False,13,5,1,Tuesday,2026-08-04,여유
2026-08-04 13:10:00,0.0,0.0,153.88,136.19,none,none,Not crowded,False,False,False,False,False,13,10,1,Tuesday,2026-08-04,여유
2026-08-04 13:15:00,0.0,0.0,136.64,135.44,none,none,Not crowded,False,False,False,False,False,13,15,1,Tuesday,2026-08-04,여유
2026-08-04 13:20:00,0.0,0.0,149.08,138.84,none,none,Not crowded,False,False,False,False,False,13,20,1,Tuesday,2026-08-04,여유
2026-08-04 13:25:00,0.0,0.0,147.88,133.72,none,none,Not crowded,False,False,False,False,False,13,25,1,Tuesday,2026-08-04,여유
2026-08-04 13:30:00,0.0,0.0,147.74,142.75,none,none,Not crowded,False,False,False,False,False,13,30,1,Tuesday,2026-08-04,여유
2026-08-04 13:35:00,0.0,0.0,157.48,159.68,none,none,Not crowded,False,False,False,False,False,13,35,1,Tuesday,2026-08-04,여유
2026-08-04 13:40:00,0.0,0.0,141.82,137.95,none,none,Not crowded,False,False,False,False,False,13,40,1,Tuesday,2026-08-04,여유
2026-08-04 13:45:00,0.0,0.0,130.75,134.08,none,none,Not crowded,False,False,False,False,False,13,45,1,Tuesday,2026-08-04,여유
2026-08-04 13:50:00,0.0,0.0,141.77,134.05,none,none,Not crowded,False,False,False,False,False,13,50,1,Tuesday,2026-08-04,여유
2026-08-04 13:55:00,0.0,0.0,143.33,155.12,none,none,Not crowded,False,False,False,False,False,13,55,1,Tuesday,2026-08-04,여유
2026-08-04 14:00:00,0.0,0.0,154.9,142.04,none,none,Not crowded,False,False,False,False,False,14,0,1,Tuesday,2026-08-04,여유
2026-08-04 14:05:00,0.0,0.0,130.19,154.19,none,none,Not crowded,False,False,False,False,False,14,5,1,Tuesday,2026-08-04,여유
2026-08-04 14:10:00,0.0,0.0,140.4,145.82,none,none,Not crowded,False,False,False,False,False,14,10,1,Tuesday,2026-08-04,여유
2026-08-04 14:15:00,0.0,0.0,156.93,151.81,none,none,Not crowded,False,False,False,False,False,14,15,1,Tuesday,2026-08-04,여유
2026-08-04 14:20:00,0.0,0.0,148.73,146.11,none,none,Not crowded,False,False,False,False,False,14,20,1,Tuesday,2026-08-04,여유
2026-08-04 14:25:00,0.0,0.0,149.59,137.24,none,none,Not crowded,False,False,False,False,False,14,25,1,Tuesday,2026-08-04,여유
2026-08-04 14:30:00,1.0,0.0,43.58,40.18,detect,detect,Normal,False,False,False,False,False,14,30,1,Tuesday,2026-08-04,보통
2026-08-04 14:35:00,1.0,1.0,80.33,49.05,detect,detect,Normal,False,False,False,False,False,14,35,1,Tuesday,2026-08-04,보통
2026-08-04 14:40:00,1.0,1.0,7.29,11.87,detect,detect,Crowded,False,False,False,False,False,14,40,1,Tuesday,2026-08-04,혼잡
2026-08-04 14:45:00,1.0,1.0,15.7,5.56,detect,detect,Crowded,False,False,False,False,False,14,45,1,Tuesday,2026-08-04,혼잡
2026-08-04 14:50:00,1.0,1.0,13.49,9.72,detect,detect,Crowded,False,False,False,False,False,14,50,1,Tuesday,2026-08-04,혼잡
2026-08-04 14:55:00,1.0,1.0,8.24,14.44,detect,detect,Crowded,False,False,False,False,False,14,55,1,Tuesday,2026-08-04,혼잡
2026-08-04 15:00:00,1.0,1.0,66.46,77.35,detect,detect,Normal,False,False,False,False,False,15,0,1,Tuesday,2026-08-04,보통
2026-08-04 15:05:00,1.0,1.0,44.75,57.15,detect,detect,Normal,False,False,False,False,False,15,5,1,Tuesday,2026-08-04,보통
2026-08-04 15:10:00,0.0,0.0,131.55,144.01,none,none,Not crowded,False,False,False,False,False,15,10,1,Tuesday,2026-08-04,여유
2026-08-04 15:15:00,0.0,0.0,155.94,134.97,none,none,Not crowded,False,False,False,False,False,15,15,1,Tuesday,2026-08-04,여유
2026-08-04 15:20:00,0.0,0.0,144.91,135.24,none,none,Not crowded,False,False,False,False,False,15,20,1,Tuesday,2026-08-04,여유
2026-08-04 15:25:00,0.0,0.0,131.95,150.75,none,none,Not crowded,False,False,False,False,False,15,25,1,Tuesday,2026-08-04,여유
2026-08-04 15:30:00,0.0,0.0,156.47,155.61,none,none,Not crowded,False,False,False,False,False,15,30,1,Tuesday,2026-08-04,여유
2026-08-04 15:35:00,0.0,0.0,148.28,148.92,none,none,Not crowded,False,False,False,False,False,15,35,1,Tuesday,2026-08-04,여유
2026-08-04 15:40:00,0.0,0.0,141.52,131.08,none,none,Not crowded,False,False,False,False,False,15,40,1,Tuesday,2026-08-04,여유
2026-08-04 15:45:00,0.0,0.0,136.65,147.05,none,none,Not crowded,False,False,False,False,False,15,45,1,Tuesday,2026-08-04,여유
2026-08-04 15:50:00,0.0,0.0,137.78,147.69,none,none,Not crowded,False,False,False,False,False,15,50,1,Tuesday,2026-08-04,여유
2026-08-04 15:55:00,0.0,0.0,135.04,159.8,none,none,Not crowded,False,False,False,False,False,15,55,1,Tuesday,2026-08-04,여유
2026-08-04 16:00:00,0.0,0.0,156.94,144.89,none,none,Not crowded,False,False,False,False,False,16,0,1,Tuesday,2026-08-04,여유
2026-08-04 16:05:00,0.0,0.0,131.69,141.43,none,none,Not crowded,False,False,False,False,False,16,5,1,Tuesday,2026-08-04,여유
2026-08-04 16:10:00,0.0,0.0,155.36,143.31,none,none,Not crowded,False,False,False,False,False,16,10,1,Tuesday,2026-08-04,여유
2026-08-04 16:15:00,0.0,0.0,146.52,142.73,none,none,Not crowded,False,False,False,False,False,16,15,1,Tuesday,2026-08-04,여유
2026-08-04 16:20:00,0.0,0.0,150.64,131.57,none,none,Not crowded,False,False,False,False,False,16,20,1,Tuesday,2026-08-04,여유
2026-08-04 16:25:00,0.0,0.0,152.83,147.76,none,none,Not crowded,False,False,False,False,False,16,25,1,Tuesday,2026-08-04,여유
2026-08-04 16:30:00,0.0,0.0,137.68,152.62,none,none,Not crowded,False,False,False,False,False,16,30,1,Tuesday,2026-08-04,여유
2026-08-04 16:35:00,0.0,0.0,134.94,148.9,none,none,Not crowded,False,False,False,False,False,16,35,1,Tuesday,2026-08-04,여유
2026-08-04 16:40:00,0.0,0.0,136.33,138.7,none,none,Not crowded,False,False,False,False,False,16,40,1,Tuesday,2026-08-04,여유
2026-08-04 16:45:00,0.0,0.0,137.84,145.27,none,none,Not crowded,False,False,False,False,False,16,45,1,Tuesday,2026-08-04,여유
2026-08-04 16:50:00,0.0,0.0,134.46,146.23,none,none,Not crowded,False,False,False,False,False,16,50,1,Tuesday,2026-08-04,여유
2026-08-04 16:55:00,0.0,0.0,155.66,139.59,none,none,Not crowded,False,False,False,False,False,16,55,1,Tuesday,2026-08-04,여유
2026-08-04 17:00:00,0.0,0.0,158.33,150.76,none,none,Not crowded,False,False,False,False,False,17,0,1,Tuesday,2026-08-04,여유
2026-08-04 17:05:00,0.0,0.0,138.41,136.22,none,none,Not crowded,False,False,False,False,False,17,5,1,Tuesday,2026-08-04,여유
2026-08-04 17:10:00,0.0,0.0,144.53,138.83,none,none,Not crowded,False,False,False,False,False,17,10,1,Tuesday,2026-08-04,여유
2026-08-04 17:15:00,0.0,0.0,146.86,151.03,none,none,Not crowded,False,False,False,False,False,17,15,1,Tuesday,2026-08-04,여유
2026-08-04 17:20:00,0.0,0.0,134.99,136.41,none,none,Not crowded,False,False,False,False,False,17,20,1,Tuesday,2026-08-04,여유
2026-08-04 17:25:00,0.0,0.0,146.94,147.75,none,none,Not crowded,False,False,False,False,False,17,25,1,Tuesday,2026-08-04,여유
2026-08-04 17:30:00,0.0,0.0,158.99,131.82,none,none,Not crowded,False,False,False,False,False,17,30,1,Tuesday,2026-08-04,여유
2026-08-04 17:35:00,0.0,0.0,130.13,132.11,none,none,Not crowded,False,False,False,False,False,17,35,1,Tuesday,2026-08-04,여유
2026-08-04 17:40:00,1.0,1.0,71.87,80.55,detect,detect,Normal,False,False,False,False,False,17,40,1,Tuesday,2026-08-04,보통
2026-08-04 17:45:00,1.0,1.0,51.11,74.32,detect,detect,Normal,False,False,False,False,False,17,45,1,Tuesday,2026-08-04,보통
2026-08-04 17:50:00,1.0,1.0,50.38,55.27,detect,detect,Normal,False,False,False,False,False,17,50,1,Tuesday,2026-08-04,보통
2026-08-04 17:55:00,1.0,1.0,84.44,48.64,detect,detect,Normal,False,False,False,False,False,17,55,1,Tuesday,2026-08-04,보통
2026-08-04 18:00:00,1.0,0.0,84.55,80.54,detect,detect,Normal,False,False,False,False,False,18,0,1,Tuesday,2026-08-04,보통
2026-08-04 18:05:00,1.0,1.0,84.24,46.96,detect,detect,Normal,False,False,False,False,False,18,5,1,Tuesday,2026-08-04,보통
2026-08-04 18:10:00,0.0,0.0,146.48,132.57,none,none,Not crowded,False,False,False,False,False,18,10,1,Tuesday,2026-08-04,여유
2026-08-04 18:15:00,0.0,0.0,157.94,136.12,none,none,Not crowded,False,False,False,False,False,18,15,1,Tuesday,2026-08-04,여유
2026-08-04 18:20:00,0.0,0.0,149.86,134.9,none,none,Not crowded,False,False,False,False,False,18,20,1,Tuesday,2026-08-04,여유
2026-08-04 18:25:00,0.0,0.0,142.36,154.49,none,none,Not crowded,False,False,False,False,False,18,25,1,Tuesday,2026-08-04,여유
2026-08-04 18:30:00,0.0,0.0,150.23,137.49,none,none,Not crowded,False,False,False,False,False,18,30,1,Tuesday,2026-08-04,여유
2026-08-04 18:35:00,0.0,0.0,155.41,139.68,none,none,Not crowded,False,False,False,False,False,18,35,1,Tuesday,2026-08-04,여유
2026-08-04 18:40:00,0.0,0.0,135.58,158.69,none,none,Not crowded,False,False,False,False,False,18,40,1,Tuesday,2026-08-04,여유
2026-08-04 18:45:00,0.0,0.0,149.81,134.94,none,none,Not crowded,False,False,False,False,False,18,45,1,Tuesday,2026-08-04,여유
2026-08-04 18:50:00,0.0,0.0,137.92,152.98,none,none,Not crowded,False,False,False,False,False,18,50,1,Tuesday,2026-08-04,여유
2026-08-04 18:55:00,0.0,0.0,148.16,146.4,none,none,Not crowded,False,False,False,False,False,18,55,1,Tuesday,2026-08-04,여유
2026-08-04 19:00:00,0.0,0.0,133.92,138.96,none,none,Not crowded,False,False,False,False,False,19,0,1,Tuesday,2026-08-04,여유
2026-08-04 19:05:00,0.0,0.0,157.0,134.93,none,none,Not crowded,False,False,False,False,False,19,5,1,Tuesday,2026-08-04,여유
2026-08-04 19:10:00,0.0,0.0,140.36,142.1,none,none,Not crowded,False,False,False,False,False,19,10,1,Tuesday,2026-08-04,여유
2026-08-04 19:15:00,0.0,0.0,140.11,148.0,none,none,Not crowded,False,False,False,False,False,19,15,1,Tuesday,2026-08-04,여유
2026-08-04 19:20:00,0.0,0.0,150.1,138.86,none,none,Not crowded,False,False,False,False,False,19,20,1,Tuesday,2026-08-04,여유
2026-08-04 19:25:00,0.0,0.0,136.31,144.36,none,none,Not crowded,False,False,False,False,False,19,25,1,Tuesday,2026-08-04,여유
2026-08-04 19:30:00,0.0,0.0,152.23,152.49,none,none,Not crowded,False,False,False,False,False,19,30,1,Tuesday,2026-08-04,여유
2026-08-04 19:35:00,0.0,0.0,156.49,133.96,none,none,Not crowded,False,False,False,False,False,19,35,1,Tuesday,2026-08-04,여유
2026-08-04 19:40:00,0.0,0.0,147.37,134.46,none,none,Not crowded,False,False,False,False,False,19,40,1,Tuesday,2026-08-04,여유
2026-08-04 19:45:00,0.0,0.0,153.81,132.36,none,none,Not crowded,False,False,False,False,False,19,45,1,Tuesday,2026-08-04,여유
2026-08-04 19:50:00,0.0,0.0,159.32,148.66,none,none,Not crowded,False,False,False,False,False,19,50,1,Tuesday,2026-08-04,여유
2026-08-04 19:55:00,0.0,0.0,132.75,144.64,none,none,Not crowded,False,False,False,False,False,19,55,1,Tuesday,2026-08-04,여유
2026-08-04 20:00:00,0.0,0.0,146.42,156.39,none,none,Not crowded,False,False,False,False,False,20,0,1,Tuesday,2026-08-04,여유
2026-08-04 20:05:00,0.0,0.0,154.47,133.32,none,none,Not crowded,False,False,False,False,False,20,5,1,Tuesday,2026-08-04,여유
2026-08-04 20:10:00,0.0,0.0,144.97,158.22,none,none,Not crowded,False,False,False,False,False,20,10,1,Tuesday,2026-08-04,여유
2026-08-04 20:15:00,0.0,0.0,142.72,133.77,none,none,Not crowded,False,False,False,False,False,20,15,1,Tuesday,2026-08-04,여유
2026-08-04 20:20:00,0.0,0.0,141.28,158.66,none,none,Not crowded,False,False,False,False,False,20,20,1,Tuesday,2026-08-04,여유
2026-08-04 20:25:00,0.0,0.0,134.63,151.87,none,none,Not crowded,False,False,False,False,False,20,25,1,Tuesday,2026-08-04,여유
2026-08-04 20:30:00,0.0,0.0,154.75,143.43,none,none,Not crowded,False,False,False,False,False,20,30,1,Tuesday,2026-08-04,여유
2026-08-04 20:35:00,0.0,0.0,141.13,142.36,none,none,Not crowded,False,False,False,False,False,20,35,1,Tuesday,2026-08-04,여유
2026-08-04 20:40:00,0.0,0.0,130.44,158.97,none,none,Not crowded,False,False,False,False,False,20,40,1,Tuesday,2026-08-04,여유
2026-08-04 20:45:00,0.0,0.0,133.23,153.89,none,none,Not crowded,False,False,False,False,False,20,45,1,Tuesday,2026-08-04,여유
2026-08-04 20:50:00,0.0,0.0,148.49,148.76,none,none,Not crowded,False,False,False,False,False,20,50,1,Tuesday,2026-08-04,여유
2026-08-04 20:55:00,0.0,0.0,148.24,142.22,none,none,Not crowded,False,False,False,False,False,20,55,1,Tuesday,2026-08-04,여유
2026-08-04 21:00:00,0.0,0.0,136.68,159.18,none,none,Not crowded,False,False,False,False,False,21,0,1,Tuesday,2026-08-04,여유
2026-08-04 21:05:00,0.0,0.0,146.92,146.85,none,none,Not crowded,False,False,False,False,False,21,5,1,Tuesday,2026-08-04,여유
2026-08-04 21:10:00,0.0,0.0,149.84,146.8,none,none,Not crowded,False,False,False,False,False,21,10,1,Tuesday,2026-08-04,여유
2026-08-04 21:15:00,0.0,0.0,141.26,155.72,none,none,Not crowded,False,False,False,False,False,21,15,1,Tuesday,2026-08-04,여유
2026-08-04 21:20:00,0.0,0.0,146.4,152.25,none,none,Not crowded,False,False,False,False,False,21,20,1,Tuesday,2026-08-04,여유
2026-08-04 21:25:00,0.0,0.0,136.09,152.74,none,none,Not crowded,False,False,False,False,False,21,25,1,Tuesday,2026-08-04,여유
2026-08-04 21:30:00,0.0,0.0,136.64,137.76,none,none,Not crowded,False,False,False,False,False,21,30,1,Tuesday,2026-08-04,여유
2026-08-04 21:35:00,0.0,0.0,154.35,150.91,none,none,Not crowded,False,False,False,False,False,21,35,1,Tuesday,2026-08-04,여유
2026-08-04 21:40:00,0.0,0.0,139.19,133.1,none,none,Not crowded,False,False,False,False,False,21,40,1,Tuesday,2026-08-04,여유
2026-08-04 21:45:00,0.0,0.0,137.26,159.5,none,none,Not crowded,False,False,False,False,False,21,45,1,Tuesday,2026-08-04,여유
2026-08-04 21:50:00,0.0,0.0,153.33,143.39,none,none,Not crowded,False,False,False,False,False,21,50,1,Tuesday,2026-08-04,여유
2026-08-04 21:55:00,0.0,0.0,157.58,145.23,none,none,Not crowded,False,False,False,False,False,21,55,1,Tuesday,2026-08-04,여유
2026-08-04 22:00:00,0.0,0.0,130.35,137.24,none,none,Not crowded,False,False,False,False,False,22,0,1,Tuesday,2026-08-04,여유
2026-08-04 22:05:00,0.0,0.0,144.75,149.58,none,none,Not crowded,False,False,False,False,False,22,5,1,Tuesday,2026-08-04,여유
2026-08-04 22:10:00,0.0,0.0,142.88,150.79,none,none,Not crowded,False,False,False,False,False,22,10,1,Tuesday,2026-08-04,여유
2026-08-04 22:15:00,0.0,0.0,155.96,141.84,none,none,Not crowded,False,False,False,False,False,22,15,1,Tuesday,2026-08-04,여유
2026-08-04 22:20:00,0.0,0.0,146.35,145.77,none,none,Not crowded,False,False,False,False,False,22,20,1,Tuesday,2026-08-04,여유
2026-08-04 22:25:00,0.0,0.0,138.27,156.54,none,none,Not crowded,False,False,False,False,False,22,25,1,Tuesday,2026-08-04,여유
2026-08-04 22:30:00,0.0,0.0,150.77,144.13,none,none,Not crowded,False,False,False,False,False,22,30,1,Tuesday,2026-08-04,여유
2026-08-04 22:35:00,0.0,0.0,139.5,139.3,none,none,Not crowded,False,False,False,False,False,22,35,1,Tuesday,2026-08-04,여유
2026-08-04 22:40:00,0.0,0.0,135.36,150.14,none,none,Not crowded,False,False,False,False,False,22,40,1,Tuesday,2026-08-04,여유
2026-08-04 22:45:00,0.0,0.0,138.27,145.88,none,none,Not crowded,False,False,False,False,False,22,45,1,Tuesday,2026-08-04,여유
2026-08-04 22:50:00,0.0,0.0,147.74,138.33,none,none,Not crowded,False,False,False,False,False,22,50,1,Tuesday,2026-08-04,여유
2026-08-04 22:55:00,0.0,0.0,150.72,154.92,none,none,Not crowded,False,False,False,False,False,22,55,1,Tuesday,2026-08-04,여유
2026-08-04 23:00:00,0.0,0.0,155.69,154.88,none,none,Not crowded,False,False,False,False,False,23,0,1,Tuesday,2026-08-04,여유
2026-08-04 23:05:00,0.0,0.0,159.06,159.07,none,none,Not crowded,False,False,False,False,False,23,5,1,Tuesday,2026-08-04,여유
2026-08-04 23:10:00,0.0,0.0,152.44,134.25,none,none,Not crowded,False,False,False,False,False,23,10,1,Tuesday,2026-08-04,여유
2026-08-04 23:15:00,0.0,0.0,138.96,141.72,none,none,Not crowded,False,False,False,False,False,23,15,1,Tuesday,2026-08-04,여유
2026-08-04 23:20:00,0.0,0.0,155.23,138.59,none,none,Not crowded,False,False,False,False,False,23,20,1,Tuesday,2026-08-04,여유
2026-08-04 23:25:00,0.0,0.0,142.11,151.32,none,none,Not crowded,False,False,False,False,False,23,25,1,Tuesday,2026-08-04,여유
2026-08-04 23:30:00,0.0,0.0,151.18,150.48,none,none,Not crowded,False,False,False,False,False,23,30,1,Tuesday,2026-08-04,여유
2026-08-04 23:35:00,0.0,0.0,130.76,146.89,none,none,Not crowded,False,False,False,False,False,23,35,1,Tuesday,2026-08-04,여유
2026-08-04 23:40:00,0.0,0.0,133.05,135.68,none,none,Not crowded,False,False,False,False,False,23,40,1,Tuesday,2026-08-04,여유
